run_id,predicted_variable,predicted_variable_node_type,frac_outliers,frac_outliers_filtered,frac_filtered_true,frac_augmented_true,avg_weight_aug_in_train_true,avg_weight_aug_NOT_in_train_true,SUM_aug_weights_true,frac_filtered_wrong,frac_augmented_wrong,avg_weight_aug_in_train_wrong,avg_weight_aug_NOT_in_train_wrong,SUM_aug_weights_wrong,MAPE_CausalDA_true,MAPE_CausalDA_wrong,MAPE_Baseline,r2_CausalDA_true,r2_CausalDA_wrong,r2_Baseline,n_estimators_CausalDA_true,n_estimators_CausalDA_wrong,n_estimators_Baseline,reg_lambda_CausalDA_true,reg_lambda_CausalDA_wrong,reg_lambda_Baseline,KL_div_train_vs_aug_weighted_true,KL_div_train_vs_aug_weighted_wrong,KL_div_aug_true_vs_aug_weighted_wrong,Wasserstein_dist_train_vs_aug_weighted_true,Wasserstein_dist_train_vs_aug_weighted_wrong,Wasserstein_dist_aug_true_vs_aug_weighted_wrong,variance_train_NOT_weighted,variance_aug_weighted_true,variance_aug_weighted_wrong
10,V8,middle_node,0.01,0.0,0.0,0.1742857142857143,0.0025924820478352,0.0003706396152711,0.9299777332738914,0.0,0.1828571428571428,0.002570416871815,0.0004830931123143,0.9305638643233788,0.2831699643122419,0.3314874710609379,0.276094266992762,0.9836713194479204,0.9731679601827188,0.9859426622751922,200.0,200.0,200,1.0,100.0,1,3.1867772057947886e-05,0.0066433305624629,0.0064484275035755,0.0788891453368872,0.180522831226198,0.1068148845969504,"[0.96494574 0.99427575 0.9681216  0.98579639 1.01287307 0.95624249
 0.98755848 0.98284955 0.95979804 0.96459986]","[0.96190562 1.00358094 0.96740877 0.98046673 1.04449819 0.94930696
 0.9907628  1.0218268  0.95336076 0.95316946]","[0.97194527 1.0502326  1.0143996  0.99284819 1.07896975 0.94574252
 1.01511804 1.06132081 0.9497189  0.95155589]"
10,V9,middle_node,0.01,0.0,0.0,0.1742857142857143,0.0025924820478352,0.0003706396152711,0.9299777332738914,0.0,0.1828571428571428,0.002570416871815,0.0004830931123143,0.9305638643233788,0.315193352456925,0.27981094190777,0.3618637477757027,0.995009810777653,0.994632624690202,0.9938271718165438,200.0,200.0,200,1.0,1.0,1,3.1867772057947886e-05,0.0066433305624629,0.0064484275035755,0.0788891453368872,0.180522831226198,0.1068148845969504,"[0.96494574 0.99427575 0.9681216  0.98579639 1.01287307 0.95624249
 0.98755848 0.98284955 0.95979804 0.96459986]","[0.96190562 1.00358094 0.96740877 0.98046673 1.04449819 0.94930696
 0.9907628  1.0218268  0.95336076 0.95316946]","[0.97194527 1.0502326  1.0143996  0.99284819 1.07896975 0.94574252
 1.01511804 1.06132081 0.9497189  0.95155589]"
11,V0,sink_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.4456963889578206,,,0.9822024663127458,,,200,,,100,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V1,source_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.0617880513036891,,,0.994593086672733,,,200,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V2,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.154841107850112,,,0.9880954197820316,,,200,,,100,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V3,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.0605965209844452,,,0.9951996196022228,,,50,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V4,sink_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.3002526277375645,,,0.984487299164796,,,50,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V5,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.7365219669306569,,,0.9476565584205028,,,200,,,100,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V6,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.0618212589715554,,,0.9949874376778493,,,50,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V7,source_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.14133811064372,,,0.9909634266008353,,,50,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V8,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.8813109402750541,,,0.909114450319249,,,200,,,1,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
11,V9,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,3.702359438069103,,,0.9594050968347894,,,200,,,10,,,,,,,"[0.99522771 0.99199915 0.97130619 1.00465715 0.98567999 0.98182564
 0.99378488 0.97420735 1.04403681 1.00494628]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V0,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.5201437833549064,,,0.9702207582171584,,,200,,,100,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V1,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.550765046535476,,,0.9687159971743944,,,50,,,10,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V2,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.3515219408560132,,,0.9793038207029482,,,200,,,10,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V3,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,2.5119853836322696,,,0.933023117662795,,,200,,,1,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V4,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.2888620762511732,,,0.983949867225198,,,200,,,1,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V5,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,1.0738197764038604,,,0.914358280463058,,,200,,,100,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V6,source_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.999203918305512,,,0.9578675689624546,,,200,,,1,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V7,source_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.7033558602585055,,,0.9183741642258404,,,200,,,100,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V8,source_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,1.8077265345278093,,,0.8645950843466379,,,200,,,100,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
12,V9,sink_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.7508407661969807,,,0.968557939433785,,,200,,,100,,,,,,,"[0.96417039 0.9762029  0.96206991 1.02188936 1.00923522 0.99435221
 1.01375364 0.99422198 0.98805445 0.97168463]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
13,V0,sink_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.5045205684957872,0.4933979826022354,0.3675313918090281,0.984085904252862,0.9850729226255072,0.9837651457219688,200.0,200.0,200,1.0,1.0,10,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V1,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.1762398528691596,0.3897196687410132,0.5466844337837031,0.9898791379733668,0.98975314436,0.990151576258971,200.0,50.0,50,1.0,1.0,1,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V2,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,42.26798628683396,8.62249790334923,78.64188839659703,0.9876325132709278,0.957860322095601,0.9878516466433744,200.0,200.0,200,1.0,100.0,1,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V3,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.8096852944261976,0.875850119709346,0.8615152114793532,0.8649474337808487,0.8762962334098544,0.8635402663633995,200.0,200.0,200,100.0,100.0,100,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V4,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.5656433190723423,0.5816375422945866,0.5594704676227451,0.9521171568703192,0.9478569497491816,0.9528054366895412,200.0,200.0,200,1.0,1.0,1,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V5,sink_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.3327889866547513,0.4610293731232719,0.3230362491960154,0.9793725984315916,0.9660372290061192,0.981716096216412,200.0,200.0,200,1.0,1.0,10,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V6,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.5603192053593409,0.6350826017981523,0.6064173627422925,0.9400946350432762,0.9070145267698232,0.9406178617104876,200.0,200.0,200,1.0,1.0,1,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V7,sink_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,1.866086375070419,1.457794767781488,1.9227935210290812,0.9391528735443012,0.9334006998913656,0.9406497606031916,200.0,200.0,200,10.0,100.0,10,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V8,source_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.3512502636237761,0.3539518206244014,0.3969612898170626,0.9839930427659268,0.9821027806129936,0.979979985098369,200.0,200.0,200,1.0,1.0,10,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
13,V9,middle_node,0.01,0.0,0.0,0.1314285714285714,0.0026728899813943,0.0003096336929638,0.9497546433643644,0.0,0.14,0.0026504976056209,0.0004612652256228,0.9502761580228658,0.5863219579891418,0.8680337612744828,0.5615083687929855,0.985976527298764,0.9828599138661624,0.9869445788245752,200.0,200.0,200,1.0,1.0,100,2.6551856313175e-05,0.0061999838852456,0.0060201552365357,0.0584875937826223,0.1573860966005111,0.1041668177153206,"[1.00688287 1.01045982 0.99105377 0.9651201  1.00575502 0.97988226
 1.0309128  1.04556923 1.02155238 0.95492962]","[1.00846242 1.02363516 0.98880333 0.98291354 1.00204568 0.9857644
 1.04117868 1.0514555  1.03698709 0.96867204]","[1.01051125 1.01715864 1.00643393 1.00805371 1.03353554 1.01279908
 1.06990892 1.07141996 1.04821552 0.9689745 ]"
14,V0,sink_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.669778101935198,0.6257487030362366,0.7334394796927054,0.9449787585455486,0.9489221179849364,0.9444203919638556,200.0,200.0,50,1.0,1.0,1,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V1,source_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,1.084605094049406,1.0357680713130082,1.1142588515205565,0.9898249557457284,0.9887360522125174,0.989255063626971,200.0,50.0,50,10.0,10.0,10,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V2,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.8307507042095252,1.3155920538288728,1.01331213857078,0.9093641181231428,0.9177107803010016,0.9077832092494382,200.0,200.0,200,1.0,10.0,1,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V3,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.376807346513699,0.3387279779822074,0.3838747565824761,0.9565526718322576,0.957802447951217,0.9589402019808776,200.0,200.0,200,10.0,10.0,10,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V4,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.3901673358590664,0.4813461565773503,0.378853346954458,0.9809277757847428,0.9786382572724618,0.9819851087992248,200.0,200.0,200,1.0,1.0,1,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V5,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.2896215814618857,0.2903860106753297,0.2939201896421257,0.9936664311672352,0.9919705999247466,0.9936272857772686,200.0,200.0,200,100.0,10.0,100,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V6,sink_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.1751918740221096,0.1688194019768986,0.1729309901405472,0.9867157588679616,0.9872842346621152,0.9874426730687796,200.0,200.0,200,1.0,10.0,1,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V7,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.8476652836860888,0.8226516156395107,0.7926357432215251,0.922598831694972,0.9245959515540302,0.9218816361964072,200.0,200.0,200,100.0,100.0,100,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V8,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,1.6078381847961485,1.5528027430261848,1.523092692336116,0.9368516679626008,0.9381299183213252,0.9352965076572806,200.0,200.0,200,100.0,100.0,100,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
14,V9,middle_node,0.01,0.0,0.0,0.1371428571428571,0.0027757763328175,0.0005906969112978,0.9998751682284512,0.0,0.1457142857142857,0.002750994121599,0.0007257304241673,0.9998601941922044,0.698541696255716,0.7930013818884767,0.7502829001531611,0.9818706509788564,0.9824435072623366,0.9814490771536972,200.0,200.0,50,1.0,100.0,1,2.9753339251898144e-07,0.0042978302312713,0.0042175068584118,0.0696443647549711,0.143741606469818,0.0797459314962006,"[1.01660397 0.94650893 1.02166797 0.97234355 0.9343244  0.94627099
 0.99236701 1.03329378 1.05295412 0.97446374]","[1.01694301 0.94662007 1.02165007 0.97218859 0.93447767 0.94638084
 0.99243428 1.03345175 1.05285092 0.97459178]","[1.03407104 0.98136571 1.04773854 0.97603965 0.94020603 0.96522647
 0.99327134 1.02738246 1.04843657 0.97299501]"
15,V0,sink_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,1.1684491189890085,,,0.9266840303333944,,,200,,,10,,,,,,,"[0.97226087 1.04166421 0.99450921 0.99264995 1.01008792 1.00200109
 0.99707844 1.0346477  1.04604898 1.05887241]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
15,V1,middle_node,0.01,1.0,1.0,0.0,,,0.0,1.0,0.0,,,0.0,,,0.4101744246777912,,,0.9725566276885468,,,200,,,1,,,,,,,"[0.97226087 1.04166421 0.99450921 0.99264995 1.01008792 1.00200109
 0.99707844 1.0346477  1.04604898 1.05887241]",[nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan]
